seed,model,feature_set,feature,importance
34,RF_PI,Set1,U.ratio,0.29856144801775725
34,RF_PI,Set1,Mw,0.11379868775140027
34,RF_PI,Set1,EpiD,0.22918819755371544
34,RF_PI,Set1,E.Dep,0.10993707778444316
34,RF_PI,Set1,ray.p,0.11781881456755822
34,RF_PI,Set1,j.angle,0.1306957743251256
34,RF_PI,Set2,U.ratio,0.15215672231271618
34,RF_PI,Set2,Mw,0.029387237734462668
34,RF_PI,Set2,EpiD,0.07024931103623862
34,RF_PI,Set2,E.Dep,0.027601888743586073
34,RF_PI,Set2,ray.p,0.028705758003819307
34,RF_PI,Set2,j.angle,0.08998796079382915
34,RF_PI,Set2,S.Lat,0.18134795697483527
34,RF_PI,Set2,S.Long,0.4205631644005128
34,RF_PI,Set3,U.ratio,0.17929169115506435
34,RF_PI,Set3,Mw,0.04653874439035883
34,RF_PI,Set3,EpiD,0.10487255056848574
34,RF_PI,Set3,E.Dep,0.04481182202456911
34,RF_PI,Set3,ray.p,0.05367083709912222
34,RF_PI,Set3,j.angle,0.10321824897279434
34,RF_PI,Set3,slope_500m,0.46759610578960537
34,RF_PI,Set4,U.ratio,0.1370762348245158
34,RF_PI,Set4,Mw,0.021818857151038117
34,RF_PI,Set4,EpiD,0.050357826847282544
34,RF_PI,Set4,E.Dep,0.022493370747809306
34,RF_PI,Set4,ray.p,0.02222510305035122
34,RF_PI,Set4,j.angle,0.08256661339398098
34,RF_PI,Set4,S.Lat,0.12506122565261324
34,RF_PI,Set4,S.Long,0.32232145130290496
34,RF_PI,Set4,slope_500m,0.2160793170295038
