seed,model,feature_set,feature,importance
25,RF_PI,Set1,U.ratio,0.39745825275448926
25,RF_PI,Set1,Mw,0.0732144861314359
25,RF_PI,Set1,EpiD,0.15840787313076568
25,RF_PI,Set1,E.Dep,0.07638819409037771
25,RF_PI,Set1,ray.p,0.08546926501815003
25,RF_PI,Set1,j.angle,0.20906192887478142
25,RF_PI,Set2,U.ratio,0.19676824783497718
25,RF_PI,Set2,Mw,0.0195713664530818
25,RF_PI,Set2,EpiD,0.045641388219035676
25,RF_PI,Set2,E.Dep,0.015956183106580934
25,RF_PI,Set2,ray.p,0.017619959424493587
25,RF_PI,Set2,j.angle,0.13066435403646373
25,RF_PI,Set2,S.Lat,0.22361035451566078
25,RF_PI,Set2,S.Long,0.3501681464097063
25,RF_PI,Set3,U.ratio,0.2763186112875194
25,RF_PI,Set3,Mw,0.03558391739355768
25,RF_PI,Set3,EpiD,0.08922762035791865
25,RF_PI,Set3,E.Dep,0.02951394571533885
25,RF_PI,Set3,ray.p,0.03716828009839179
25,RF_PI,Set3,j.angle,0.16064075612055223
25,RF_PI,Set3,slope_500m,0.37154686902672146
25,RF_PI,Set4,U.ratio,0.18356756638489036
25,RF_PI,Set4,Mw,0.015414396470760167
25,RF_PI,Set4,EpiD,0.03180469956391963
25,RF_PI,Set4,E.Dep,0.012724073766822469
25,RF_PI,Set4,ray.p,0.013263254220977249
25,RF_PI,Set4,j.angle,0.12709188587922246
25,RF_PI,Set4,S.Lat,0.1877477184720825
25,RF_PI,Set4,S.Long,0.2956693635729745
25,RF_PI,Set4,slope_500m,0.1327170416683506
