seed,model,feature_set,feature,importance
33,RF_PI,Set1,U.ratio,0.3723307243931294
33,RF_PI,Set1,Mw,0.08189478395497368
33,RF_PI,Set1,EpiD,0.1590869365510108
33,RF_PI,Set1,E.Dep,0.08112155791650177
33,RF_PI,Set1,ray.p,0.10534498119555404
33,RF_PI,Set1,j.angle,0.2002210159888304
33,RF_PI,Set2,U.ratio,0.18274031345391237
33,RF_PI,Set2,Mw,0.017189645703843823
33,RF_PI,Set2,EpiD,0.0483712515235014
33,RF_PI,Set2,E.Dep,0.018970829968188472
33,RF_PI,Set2,ray.p,0.01797808302120985
33,RF_PI,Set2,j.angle,0.11012854058836348
33,RF_PI,Set2,S.Lat,0.3023651054084712
33,RF_PI,Set2,S.Long,0.30225623033250937
33,RF_PI,Set3,U.ratio,0.2225476568155336
33,RF_PI,Set3,Mw,0.03329460244482618
33,RF_PI,Set3,EpiD,0.0798415616645132
33,RF_PI,Set3,E.Dep,0.03156293018380058
33,RF_PI,Set3,ray.p,0.03687835889222107
33,RF_PI,Set3,j.angle,0.1182183062424479
33,RF_PI,Set3,slope_500m,0.4776565837566575
33,RF_PI,Set4,U.ratio,0.14885085145609267
33,RF_PI,Set4,Mw,0.012577137494869925
33,RF_PI,Set4,EpiD,0.04119645036763154
33,RF_PI,Set4,E.Dep,0.013629868054285552
33,RF_PI,Set4,ray.p,0.01353632092781197
33,RF_PI,Set4,j.angle,0.10404029664876056
33,RF_PI,Set4,S.Lat,0.23120827385606826
33,RF_PI,Set4,S.Long,0.22129204479388792
33,RF_PI,Set4,slope_500m,0.21366875640059158
