seed,model,feature_set,feature,importance
31,RF_PI,Set1,U.ratio,0.3280975714241841
31,RF_PI,Set1,Mw,0.09126982973453958
31,RF_PI,Set1,EpiD,0.22935060109663424
31,RF_PI,Set1,E.Dep,0.0901816461694625
31,RF_PI,Set1,ray.p,0.10591368860449192
31,RF_PI,Set1,j.angle,0.15518666297068767
31,RF_PI,Set2,U.ratio,0.18668153068740342
31,RF_PI,Set2,Mw,0.02700051853481431
31,RF_PI,Set2,EpiD,0.07943552975047576
31,RF_PI,Set2,E.Dep,0.02801057704444782
31,RF_PI,Set2,ray.p,0.02648324832580971
31,RF_PI,Set2,j.angle,0.11113131350506755
31,RF_PI,Set2,S.Lat,0.16671934836285576
31,RF_PI,Set2,S.Long,0.3745379337891257
31,RF_PI,Set3,U.ratio,0.2183353196390071
31,RF_PI,Set3,Mw,0.03736831977469056
31,RF_PI,Set3,EpiD,0.10767485847893225
31,RF_PI,Set3,E.Dep,0.0349279254564818
31,RF_PI,Set3,ray.p,0.03799748515993145
31,RF_PI,Set3,j.angle,0.12248366022226034
31,RF_PI,Set3,slope_500m,0.4412124312686964
31,RF_PI,Set4,U.ratio,0.17758219374773662
31,RF_PI,Set4,Mw,0.019984694958259035
31,RF_PI,Set4,EpiD,0.05554724332717877
31,RF_PI,Set4,E.Dep,0.020185065236093386
31,RF_PI,Set4,ray.p,0.0201403327476106
31,RF_PI,Set4,j.angle,0.10414005949291039
31,RF_PI,Set4,S.Lat,0.12677049000672802
31,RF_PI,Set4,S.Long,0.25189274732663525
31,RF_PI,Set4,slope_500m,0.22375717315684807
