seed,model,feature_set,feature,importance
48,RF_PI,Set1,U.ratio,0.3243910112151109
48,RF_PI,Set1,Mw,0.09821350283261723
48,RF_PI,Set1,EpiD,0.2126104535378744
48,RF_PI,Set1,E.Dep,0.0861348185616318
48,RF_PI,Set1,ray.p,0.11104391769246233
48,RF_PI,Set1,j.angle,0.1676062961603033
48,RF_PI,Set2,U.ratio,0.20874695314269473
48,RF_PI,Set2,Mw,0.031204145540671104
48,RF_PI,Set2,EpiD,0.0648206447936784
48,RF_PI,Set2,E.Dep,0.0236363670513926
48,RF_PI,Set2,ray.p,0.02532500451227451
48,RF_PI,Set2,j.angle,0.12415482966710473
48,RF_PI,Set2,S.Lat,0.16964186960902883
48,RF_PI,Set2,S.Long,0.352470185683155
48,RF_PI,Set3,U.ratio,0.23420481861214537
48,RF_PI,Set3,Mw,0.04611473188189542
48,RF_PI,Set3,EpiD,0.10395118416739513
48,RF_PI,Set3,E.Dep,0.036674364688706704
48,RF_PI,Set3,ray.p,0.04693999782170324
48,RF_PI,Set3,j.angle,0.1325543716781496
48,RF_PI,Set3,slope_500m,0.3995605311500046
48,RF_PI,Set4,U.ratio,0.18826168662609719
48,RF_PI,Set4,Mw,0.022498954445764843
48,RF_PI,Set4,EpiD,0.04872225813185092
48,RF_PI,Set4,E.Dep,0.018875428393157735
48,RF_PI,Set4,ray.p,0.019249893465416744
48,RF_PI,Set4,j.angle,0.11725109247187498
48,RF_PI,Set4,S.Lat,0.12542010794316333
48,RF_PI,Set4,S.Long,0.2808861180982222
48,RF_PI,Set4,slope_500m,0.17883446042445209
