seed,model,feature_set,feature,importance
47,RF_PI,Set1,U.ratio,0.3118364185183208
47,RF_PI,Set1,Mw,0.09166533108592934
47,RF_PI,Set1,EpiD,0.20705195196890877
47,RF_PI,Set1,E.Dep,0.11421380561663598
47,RF_PI,Set1,ray.p,0.12642886805628278
47,RF_PI,Set1,j.angle,0.14880362475392225
47,RF_PI,Set2,U.ratio,0.1924613410806406
47,RF_PI,Set2,Mw,0.027765546803663544
47,RF_PI,Set2,EpiD,0.05456673530902721
47,RF_PI,Set2,E.Dep,0.02953609038602788
47,RF_PI,Set2,ray.p,0.02776225679009271
47,RF_PI,Set2,j.angle,0.11751638845352123
47,RF_PI,Set2,S.Lat,0.1795060768468378
47,RF_PI,Set2,S.Long,0.370885564330189
47,RF_PI,Set3,U.ratio,0.21625879243785362
47,RF_PI,Set3,Mw,0.03908687398504937
47,RF_PI,Set3,EpiD,0.11454893922843402
47,RF_PI,Set3,E.Dep,0.04443221823278959
47,RF_PI,Set3,ray.p,0.05245709682365591
47,RF_PI,Set3,j.angle,0.13015996367196767
47,RF_PI,Set3,slope_500m,0.40305611562024973
47,RF_PI,Set4,U.ratio,0.1736765575603512
47,RF_PI,Set4,Mw,0.020993776590179588
47,RF_PI,Set4,EpiD,0.04437255210527777
47,RF_PI,Set4,E.Dep,0.02209979748996865
47,RF_PI,Set4,ray.p,0.0226932885113624
47,RF_PI,Set4,j.angle,0.11273364641674234
47,RF_PI,Set4,S.Lat,0.13127741077452373
47,RF_PI,Set4,S.Long,0.2794393400905979
47,RF_PI,Set4,slope_500m,0.1927136304609964
