seed,model,feature_set,feature,importance
16,RF_PI,Set1,U.ratio,0.31903640156040597
16,RF_PI,Set1,Mw,0.09834596752499529
16,RF_PI,Set1,EpiD,0.2130164166498166
16,RF_PI,Set1,E.Dep,0.09319816863510379
16,RF_PI,Set1,ray.p,0.12818156455443158
16,RF_PI,Set1,j.angle,0.14822148107524685
16,RF_PI,Set2,U.ratio,0.13095421745233707
16,RF_PI,Set2,Mw,0.01658313764402479
16,RF_PI,Set2,EpiD,0.06552322790106221
16,RF_PI,Set2,E.Dep,0.01969149926717236
16,RF_PI,Set2,ray.p,0.02137677315998075
16,RF_PI,Set2,j.angle,0.08131970524153272
16,RF_PI,Set2,S.Lat,0.33087216507923684
16,RF_PI,Set2,S.Long,0.33367927425465327
16,RF_PI,Set3,U.ratio,0.18636178655047483
16,RF_PI,Set3,Mw,0.029433018918856965
16,RF_PI,Set3,EpiD,0.1111466887598347
16,RF_PI,Set3,E.Dep,0.035116168430724536
16,RF_PI,Set3,ray.p,0.04823937803430943
16,RF_PI,Set3,j.angle,0.116603011968888
16,RF_PI,Set3,slope_500m,0.4730999473369116
16,RF_PI,Set4,U.ratio,0.11810358462104016
16,RF_PI,Set4,Mw,0.012723885100872485
16,RF_PI,Set4,EpiD,0.05058505243793486
16,RF_PI,Set4,E.Dep,0.0158883535957342
16,RF_PI,Set4,ray.p,0.0180550276677073
16,RF_PI,Set4,j.angle,0.07441414785603483
16,RF_PI,Set4,S.Lat,0.2511263386873254
16,RF_PI,Set4,S.Long,0.2790817545364647
16,RF_PI,Set4,slope_500m,0.18002185549688596
