seed,model,feature_set,feature,importance
40,RF_PI,Set1,U.ratio,0.3285632404555493
40,RF_PI,Set1,Mw,0.09885222536097994
40,RF_PI,Set1,EpiD,0.182026358512011
40,RF_PI,Set1,E.Dep,0.09963333337118242
40,RF_PI,Set1,ray.p,0.12526743874499177
40,RF_PI,Set1,j.angle,0.16565740355528552
40,RF_PI,Set2,U.ratio,0.1691857175436768
40,RF_PI,Set2,Mw,0.020515640064290918
40,RF_PI,Set2,EpiD,0.04886177440505006
40,RF_PI,Set2,E.Dep,0.023367995911380297
40,RF_PI,Set2,ray.p,0.022289080969282456
40,RF_PI,Set2,j.angle,0.0987339418165303
40,RF_PI,Set2,S.Lat,0.3304980051904405
40,RF_PI,Set2,S.Long,0.28654784409934875
40,RF_PI,Set3,U.ratio,0.22386073616625668
40,RF_PI,Set3,Mw,0.0377670197909294
40,RF_PI,Set3,EpiD,0.09241410957371513
40,RF_PI,Set3,E.Dep,0.03972959940893381
40,RF_PI,Set3,ray.p,0.04505510649482627
40,RF_PI,Set3,j.angle,0.1349378938851175
40,RF_PI,Set3,slope_500m,0.4262355346802211
40,RF_PI,Set4,U.ratio,0.15036586308843874
40,RF_PI,Set4,Mw,0.015994665525859143
40,RF_PI,Set4,EpiD,0.04005472587609967
40,RF_PI,Set4,E.Dep,0.016790314849200464
40,RF_PI,Set4,ray.p,0.018108169762833397
40,RF_PI,Set4,j.angle,0.09887085369260867
40,RF_PI,Set4,S.Lat,0.2524999400539484
40,RF_PI,Set4,S.Long,0.23980818904402074
40,RF_PI,Set4,slope_500m,0.1675072781069909
