seed,model,feature_set,feature,importance
45,RF_PI,Set1,U.ratio,0.3396223746988464
45,RF_PI,Set1,Mw,0.10336574929053362
45,RF_PI,Set1,EpiD,0.19999788306941968
45,RF_PI,Set1,E.Dep,0.08408974739662814
45,RF_PI,Set1,ray.p,0.10018949132782001
45,RF_PI,Set1,j.angle,0.17273475421675216
45,RF_PI,Set2,U.ratio,0.17817987808223498
45,RF_PI,Set2,Mw,0.02622235384333382
45,RF_PI,Set2,EpiD,0.07875856959659523
45,RF_PI,Set2,E.Dep,0.02500366984568094
45,RF_PI,Set2,ray.p,0.024233600040217566
45,RF_PI,Set2,j.angle,0.12030554012822013
45,RF_PI,Set2,S.Lat,0.3578539413240998
45,RF_PI,Set2,S.Long,0.18944244713961753
45,RF_PI,Set3,U.ratio,0.21282016135935294
45,RF_PI,Set3,Mw,0.03959469921448228
45,RF_PI,Set3,EpiD,0.11115018057744469
45,RF_PI,Set3,E.Dep,0.03396712484697988
45,RF_PI,Set3,ray.p,0.0386106703478232
45,RF_PI,Set3,j.angle,0.1200482353466253
45,RF_PI,Set3,slope_500m,0.44380892830729174
45,RF_PI,Set4,U.ratio,0.1601883303639996
45,RF_PI,Set4,Mw,0.019333362491911563
45,RF_PI,Set4,EpiD,0.06442127299487027
45,RF_PI,Set4,E.Dep,0.01867305202703686
45,RF_PI,Set4,ray.p,0.01883353517067085
45,RF_PI,Set4,j.angle,0.10601003766456484
45,RF_PI,Set4,S.Lat,0.25198235518940676
45,RF_PI,Set4,S.Long,0.14561986596841
45,RF_PI,Set4,slope_500m,0.21493818812912918
