seed,model,feature_set,feature,importance
21,RF_PI,Set1,U.ratio,0.33802431093972024
21,RF_PI,Set1,Mw,0.09281209134963155
21,RF_PI,Set1,EpiD,0.20032674511137918
21,RF_PI,Set1,E.Dep,0.10403973192006952
21,RF_PI,Set1,ray.p,0.10076786479211211
21,RF_PI,Set1,j.angle,0.16402925588708747
21,RF_PI,Set2,U.ratio,0.2063563621709432
21,RF_PI,Set2,Mw,0.03414616984472951
21,RF_PI,Set2,EpiD,0.06702346907235525
21,RF_PI,Set2,E.Dep,0.030032333802483612
21,RF_PI,Set2,ray.p,0.026853808347992857
21,RF_PI,Set2,j.angle,0.134309134163056
21,RF_PI,Set2,S.Lat,0.16368877255566172
21,RF_PI,Set2,S.Long,0.33758995004277786
21,RF_PI,Set3,U.ratio,0.23876232452759288
21,RF_PI,Set3,Mw,0.044036370746096655
21,RF_PI,Set3,EpiD,0.1077367286503862
21,RF_PI,Set3,E.Dep,0.051602028551486157
21,RF_PI,Set3,ray.p,0.0559588618386744
21,RF_PI,Set3,j.angle,0.1355805218238592
21,RF_PI,Set3,slope_500m,0.3663231638619044
21,RF_PI,Set4,U.ratio,0.19328170317740495
21,RF_PI,Set4,Mw,0.024058196787864507
21,RF_PI,Set4,EpiD,0.051177909267990124
21,RF_PI,Set4,E.Dep,0.02501735488801474
21,RF_PI,Set4,ray.p,0.022878381994899055
21,RF_PI,Set4,j.angle,0.1281522826930574
21,RF_PI,Set4,S.Lat,0.12480596080269907
21,RF_PI,Set4,S.Long,0.2831519468756025
21,RF_PI,Set4,slope_500m,0.14747626351246756
