seed,model,feature_set,feature,importance
35,RF_PI,Set1,U.ratio,0.32984731566240466
35,RF_PI,Set1,Mw,0.08604371942932898
35,RF_PI,Set1,EpiD,0.2043266552434177
35,RF_PI,Set1,E.Dep,0.10655840666681268
35,RF_PI,Set1,ray.p,0.109819775757653
35,RF_PI,Set1,j.angle,0.16340412724038295
35,RF_PI,Set2,U.ratio,0.1538704120713692
35,RF_PI,Set2,Mw,0.01883470019169951
35,RF_PI,Set2,EpiD,0.06309894602124913
35,RF_PI,Set2,E.Dep,0.022996585995261547
35,RF_PI,Set2,ray.p,0.020754923282708757
35,RF_PI,Set2,j.angle,0.09504505649468215
35,RF_PI,Set2,S.Lat,0.31547921659309436
35,RF_PI,Set2,S.Long,0.30992015934993533
35,RF_PI,Set3,U.ratio,0.21765135643842745
35,RF_PI,Set3,Mw,0.03597343127498643
35,RF_PI,Set3,EpiD,0.11975812362289183
35,RF_PI,Set3,E.Dep,0.04629233852464356
35,RF_PI,Set3,ray.p,0.05159486214182308
35,RF_PI,Set3,j.angle,0.13161387910475145
35,RF_PI,Set3,slope_500m,0.39711600889247617
35,RF_PI,Set4,U.ratio,0.14635590974902685
35,RF_PI,Set4,Mw,0.014211660042247781
35,RF_PI,Set4,EpiD,0.057320509467332345
35,RF_PI,Set4,E.Dep,0.018568341467017798
35,RF_PI,Set4,ray.p,0.017514057411845134
35,RF_PI,Set4,j.angle,0.09987553186798621
35,RF_PI,Set4,S.Lat,0.2497864180654645
35,RF_PI,Set4,S.Long,0.2536051083379333
35,RF_PI,Set4,slope_500m,0.14276246359114603
