seed,model,feature_set,feature,importance
44,RF_PI,Set1,U.ratio,0.38791080871316075
44,RF_PI,Set1,Mw,0.0902878280687491
44,RF_PI,Set1,EpiD,0.16492964729453025
44,RF_PI,Set1,E.Dep,0.06816061749988975
44,RF_PI,Set1,ray.p,0.0802252046225474
44,RF_PI,Set1,j.angle,0.20848589380112278
44,RF_PI,Set2,U.ratio,0.1544168076878079
44,RF_PI,Set2,Mw,0.018754498898163392
44,RF_PI,Set2,EpiD,0.03948255975641383
44,RF_PI,Set2,E.Dep,0.01473873621482264
44,RF_PI,Set2,ray.p,0.017947428235890732
44,RF_PI,Set2,j.angle,0.11143209012422534
44,RF_PI,Set2,S.Lat,0.28482127120387113
44,RF_PI,Set2,S.Long,0.35840660787880496
44,RF_PI,Set3,U.ratio,0.22885776159588336
44,RF_PI,Set3,Mw,0.0374869913828814
44,RF_PI,Set3,EpiD,0.06919910008479266
44,RF_PI,Set3,E.Dep,0.027134620557433382
44,RF_PI,Set3,ray.p,0.03541662012075935
44,RF_PI,Set3,j.angle,0.13514653566558285
44,RF_PI,Set3,slope_500m,0.4667583705926671
44,RF_PI,Set4,U.ratio,0.14882654878278606
44,RF_PI,Set4,Mw,0.013184422981018563
44,RF_PI,Set4,EpiD,0.0268862374491189
44,RF_PI,Set4,E.Dep,0.010110519124995167
44,RF_PI,Set4,ray.p,0.017018892720106517
44,RF_PI,Set4,j.angle,0.10544001366809119
44,RF_PI,Set4,S.Lat,0.21647349125259543
44,RF_PI,Set4,S.Long,0.29591558322067035
44,RF_PI,Set4,slope_500m,0.1661442908006177
