seed,model,feature_set,feature,importance
27,RF_PI,Set1,U.ratio,0.3544114654003162
27,RF_PI,Set1,Mw,0.08100309419356302
27,RF_PI,Set1,EpiD,0.18066592507383059
27,RF_PI,Set1,E.Dep,0.10443984470952716
27,RF_PI,Set1,ray.p,0.1119066244065327
27,RF_PI,Set1,j.angle,0.16757304621623043
27,RF_PI,Set2,U.ratio,0.17208971473783116
27,RF_PI,Set2,Mw,0.01757015025756828
27,RF_PI,Set2,EpiD,0.044374288914313866
27,RF_PI,Set2,E.Dep,0.0219308533290011
27,RF_PI,Set2,ray.p,0.02091989659534053
27,RF_PI,Set2,j.angle,0.10083170332714395
27,RF_PI,Set2,S.Lat,0.30679937826811166
27,RF_PI,Set2,S.Long,0.3154840145706894
27,RF_PI,Set3,U.ratio,0.2355757904905264
27,RF_PI,Set3,Mw,0.03466014179915667
27,RF_PI,Set3,EpiD,0.09175061130242924
27,RF_PI,Set3,E.Dep,0.046115269423116084
27,RF_PI,Set3,ray.p,0.0474684489875938
27,RF_PI,Set3,j.angle,0.1285820803340375
27,RF_PI,Set3,slope_500m,0.41584765766314025
27,RF_PI,Set4,U.ratio,0.1582396079299612
27,RF_PI,Set4,Mw,0.01377241030486605
27,RF_PI,Set4,EpiD,0.03667713390574007
27,RF_PI,Set4,E.Dep,0.015350276072075068
27,RF_PI,Set4,ray.p,0.01701179039242879
27,RF_PI,Set4,j.angle,0.09560433851936483
27,RF_PI,Set4,S.Lat,0.25693673901900105
27,RF_PI,Set4,S.Long,0.2531545343811039
27,RF_PI,Set4,slope_500m,0.15325316947545914
