seed,model,feature_set,feature,importance
49,RF_PI,Set1,U.ratio,0.32308057273886986
49,RF_PI,Set1,Mw,0.08459669569861063
49,RF_PI,Set1,EpiD,0.20710316515532232
49,RF_PI,Set1,E.Dep,0.10170124700010964
49,RF_PI,Set1,ray.p,0.10681025061285515
49,RF_PI,Set1,j.angle,0.1767080687942324
49,RF_PI,Set2,U.ratio,0.1398870469894304
49,RF_PI,Set2,Mw,0.019488679156844553
49,RF_PI,Set2,EpiD,0.05788081969313426
49,RF_PI,Set2,E.Dep,0.020943943764821293
49,RF_PI,Set2,ray.p,0.021404379858645423
49,RF_PI,Set2,j.angle,0.09584374554895835
49,RF_PI,Set2,S.Lat,0.2712336231037374
49,RF_PI,Set2,S.Long,0.3733177618844284
49,RF_PI,Set3,U.ratio,0.22066022276657143
49,RF_PI,Set3,Mw,0.028927863305934727
49,RF_PI,Set3,EpiD,0.11001629156215559
49,RF_PI,Set3,E.Dep,0.0389367427337131
49,RF_PI,Set3,ray.p,0.045804513992716386
49,RF_PI,Set3,j.angle,0.13170737044460906
49,RF_PI,Set3,slope_500m,0.42394699519429974
49,RF_PI,Set4,U.ratio,0.13460612393157492
49,RF_PI,Set4,Mw,0.014328251401434103
49,RF_PI,Set4,EpiD,0.04510383175276588
49,RF_PI,Set4,E.Dep,0.015854283427163825
49,RF_PI,Set4,ray.p,0.01609496922133488
49,RF_PI,Set4,j.angle,0.08747479696361993
49,RF_PI,Set4,S.Lat,0.21216999730405608
49,RF_PI,Set4,S.Long,0.3119094515965219
49,RF_PI,Set4,slope_500m,0.16245829440152845
