seed,model,feature_set,feature,importance
39,RF_PI,Set1,U.ratio,0.3109568726127302
39,RF_PI,Set1,Mw,0.11585717388521755
39,RF_PI,Set1,EpiD,0.24189948161155445
39,RF_PI,Set1,E.Dep,0.07890629350461859
39,RF_PI,Set1,ray.p,0.10681766184839125
39,RF_PI,Set1,j.angle,0.14556251653748803
39,RF_PI,Set2,U.ratio,0.20067331788585668
39,RF_PI,Set2,Mw,0.03277520719820909
39,RF_PI,Set2,EpiD,0.08807037574871646
39,RF_PI,Set2,E.Dep,0.026404436998016555
39,RF_PI,Set2,ray.p,0.028978816746998263
39,RF_PI,Set2,j.angle,0.1132450578053736
39,RF_PI,Set2,S.Lat,0.14562189253891428
39,RF_PI,Set2,S.Long,0.3642308950779152
39,RF_PI,Set3,U.ratio,0.2133903499737874
39,RF_PI,Set3,Mw,0.056379384973068346
39,RF_PI,Set3,EpiD,0.13865062454449287
39,RF_PI,Set3,E.Dep,0.035872444960486236
39,RF_PI,Set3,ray.p,0.04884304167289129
39,RF_PI,Set3,j.angle,0.12127356568914183
39,RF_PI,Set3,slope_500m,0.3855905881861319
39,RF_PI,Set4,U.ratio,0.1728051470630069
39,RF_PI,Set4,Mw,0.0247621429281623
39,RF_PI,Set4,EpiD,0.06692402741813154
39,RF_PI,Set4,E.Dep,0.02015273233063415
39,RF_PI,Set4,ray.p,0.022371930233440654
39,RF_PI,Set4,j.angle,0.11611531487273306
39,RF_PI,Set4,S.Lat,0.10960507488613658
39,RF_PI,Set4,S.Long,0.2916392196609058
39,RF_PI,Set4,slope_500m,0.1756244106068491
