seed,model,feature_set,feature,importance
41,RF_PI,Set1,U.ratio,0.35999720406611013
41,RF_PI,Set1,Mw,0.08767042561884465
41,RF_PI,Set1,EpiD,0.17335532069296347
41,RF_PI,Set1,E.Dep,0.09537836991949625
41,RF_PI,Set1,ray.p,0.1056370776100378
41,RF_PI,Set1,j.angle,0.17796160209254777
41,RF_PI,Set2,U.ratio,0.1562933407956188
41,RF_PI,Set2,Mw,0.01743465941624717
41,RF_PI,Set2,EpiD,0.03837741684511859
41,RF_PI,Set2,E.Dep,0.01792249182303056
41,RF_PI,Set2,ray.p,0.019489671063026844
41,RF_PI,Set2,j.angle,0.11102324367747622
41,RF_PI,Set2,S.Lat,0.3283848587180127
41,RF_PI,Set2,S.Long,0.31107431766146915
41,RF_PI,Set3,U.ratio,0.2508585906913103
41,RF_PI,Set3,Mw,0.03748087397610361
41,RF_PI,Set3,EpiD,0.08767686839745692
41,RF_PI,Set3,E.Dep,0.04253616496020562
41,RF_PI,Set3,ray.p,0.047380137550138486
41,RF_PI,Set3,j.angle,0.14845850728207208
41,RF_PI,Set3,slope_500m,0.385608857142713
41,RF_PI,Set4,U.ratio,0.15770445489361368
41,RF_PI,Set4,Mw,0.012753341108507898
41,RF_PI,Set4,EpiD,0.03342663299997386
41,RF_PI,Set4,E.Dep,0.015719688370079556
41,RF_PI,Set4,ray.p,0.01608334222519835
41,RF_PI,Set4,j.angle,0.10968125780406962
41,RF_PI,Set4,S.Lat,0.2799493094858485
41,RF_PI,Set4,S.Long,0.2511707141605158
41,RF_PI,Set4,slope_500m,0.1235112589521929
