seed,model,feature_set,feature,importance
32,RF_PI,Set1,U.ratio,0.28846376574719473
32,RF_PI,Set1,Mw,0.10341193174347435
32,RF_PI,Set1,EpiD,0.22778857140743747
32,RF_PI,Set1,E.Dep,0.11369801252447757
32,RF_PI,Set1,ray.p,0.13029101784796052
32,RF_PI,Set1,j.angle,0.13634670072945548
32,RF_PI,Set2,U.ratio,0.17179606667199201
32,RF_PI,Set2,Mw,0.026965531362556396
32,RF_PI,Set2,EpiD,0.06320293913249529
32,RF_PI,Set2,E.Dep,0.027499227469989437
32,RF_PI,Set2,ray.p,0.028123619085367323
32,RF_PI,Set2,j.angle,0.10178275967833036
32,RF_PI,Set2,S.Lat,0.14370121435270264
32,RF_PI,Set2,S.Long,0.4369286422465666
32,RF_PI,Set3,U.ratio,0.1991108638313726
32,RF_PI,Set3,Mw,0.05094756708616515
32,RF_PI,Set3,EpiD,0.14214490691225765
32,RF_PI,Set3,E.Dep,0.05588889156224472
32,RF_PI,Set3,ray.p,0.06499845634903967
32,RF_PI,Set3,j.angle,0.10836430051572905
32,RF_PI,Set3,slope_500m,0.37854501374319116
32,RF_PI,Set4,U.ratio,0.15533649925317267
32,RF_PI,Set4,Mw,0.020815457710361123
32,RF_PI,Set4,EpiD,0.04969141744825021
32,RF_PI,Set4,E.Dep,0.02195322749414096
32,RF_PI,Set4,ray.p,0.024157470709977466
32,RF_PI,Set4,j.angle,0.09677527835665486
32,RF_PI,Set4,S.Lat,0.11739666081321502
32,RF_PI,Set4,S.Long,0.3655060184778445
32,RF_PI,Set4,slope_500m,0.14836796973638328
