seed,model,feature_set,feature,importance
38,RF_PI,Set1,U.ratio,0.34720285643895427
38,RF_PI,Set1,Mw,0.09261104844568607
38,RF_PI,Set1,EpiD,0.1821115243887157
38,RF_PI,Set1,E.Dep,0.08605339003110919
38,RF_PI,Set1,ray.p,0.10719552536357188
38,RF_PI,Set1,j.angle,0.18482565533196288
38,RF_PI,Set2,U.ratio,0.13944754451613964
38,RF_PI,Set2,Mw,0.015497000500211034
38,RF_PI,Set2,EpiD,0.03609937885183912
38,RF_PI,Set2,E.Dep,0.014271048798792105
38,RF_PI,Set2,ray.p,0.018158991228216816
38,RF_PI,Set2,j.angle,0.09369675458527872
38,RF_PI,Set2,S.Lat,0.2624941560437213
38,RF_PI,Set2,S.Long,0.4203351254758013
38,RF_PI,Set3,U.ratio,0.22749679239468487
38,RF_PI,Set3,Mw,0.03525718263247915
38,RF_PI,Set3,EpiD,0.08487558050759865
38,RF_PI,Set3,E.Dep,0.033493694322990555
38,RF_PI,Set3,ray.p,0.04979495248230242
38,RF_PI,Set3,j.angle,0.13752490952893973
38,RF_PI,Set3,slope_500m,0.43155688813100473
38,RF_PI,Set4,U.ratio,0.13347562966209925
38,RF_PI,Set4,Mw,0.013410729799806538
38,RF_PI,Set4,EpiD,0.02786504042435695
38,RF_PI,Set4,E.Dep,0.010951354547440229
38,RF_PI,Set4,ray.p,0.014775049558775833
38,RF_PI,Set4,j.angle,0.08932412290576036
38,RF_PI,Set4,S.Lat,0.2117849636458823
38,RF_PI,Set4,S.Long,0.35729504570261034
38,RF_PI,Set4,slope_500m,0.1411180637532682
