seed,model,feature_set,feature,importance
8,RF_PI,Set1,U.ratio,0.36512395981405904
8,RF_PI,Set1,Mw,0.07267797951055177
8,RF_PI,Set1,EpiD,0.20162378339747947
8,RF_PI,Set1,E.Dep,0.07740897942209368
8,RF_PI,Set1,ray.p,0.10661146417125418
8,RF_PI,Set1,j.angle,0.17655383368456176
8,RF_PI,Set2,U.ratio,0.19890137132764657
8,RF_PI,Set2,Mw,0.021302534539400574
8,RF_PI,Set2,EpiD,0.05798878294624389
8,RF_PI,Set2,E.Dep,0.01882500789619133
8,RF_PI,Set2,ray.p,0.0254863088614893
8,RF_PI,Set2,j.angle,0.11611332143611032
8,RF_PI,Set2,S.Lat,0.28534877585121715
8,RF_PI,Set2,S.Long,0.2760338971417009
8,RF_PI,Set3,U.ratio,0.24908594632120074
8,RF_PI,Set3,Mw,0.03764315344131923
8,RF_PI,Set3,EpiD,0.11773099643305536
8,RF_PI,Set3,E.Dep,0.038107515928901776
8,RF_PI,Set3,ray.p,0.04983307965745531
8,RF_PI,Set3,j.angle,0.13410654589728757
8,RF_PI,Set3,slope_500m,0.3734927623207799
8,RF_PI,Set4,U.ratio,0.1714515501035234
8,RF_PI,Set4,Mw,0.01649772912752808
8,RF_PI,Set4,EpiD,0.04969465543415945
8,RF_PI,Set4,E.Dep,0.01616210571546991
8,RF_PI,Set4,ray.p,0.01998375756677957
8,RF_PI,Set4,j.angle,0.11456414456266623
8,RF_PI,Set4,S.Lat,0.221309209250225
8,RF_PI,Set4,S.Long,0.23914474937365873
8,RF_PI,Set4,slope_500m,0.15119209886598944
