seed,model,feature_set,feature,importance
17,RF_PI,Set1,U.ratio,0.2871896509874725
17,RF_PI,Set1,Mw,0.09987406782071519
17,RF_PI,Set1,EpiD,0.23981741040741844
17,RF_PI,Set1,E.Dep,0.13048661881494683
17,RF_PI,Set1,ray.p,0.10698405398526922
17,RF_PI,Set1,j.angle,0.13564819798417788
17,RF_PI,Set2,U.ratio,0.17231954476641198
17,RF_PI,Set2,Mw,0.031382357105693315
17,RF_PI,Set2,EpiD,0.09314015360480671
17,RF_PI,Set2,E.Dep,0.03633435025921827
17,RF_PI,Set2,ray.p,0.02793245135005498
17,RF_PI,Set2,j.angle,0.1058898117151234
17,RF_PI,Set2,S.Lat,0.13801542880111134
17,RF_PI,Set2,S.Long,0.3949859023975801
17,RF_PI,Set3,U.ratio,0.2043175033567039
17,RF_PI,Set3,Mw,0.04354822526291116
17,RF_PI,Set3,EpiD,0.12471920551688546
17,RF_PI,Set3,E.Dep,0.05152031928790686
17,RF_PI,Set3,ray.p,0.05496490874343011
17,RF_PI,Set3,j.angle,0.11922085373163245
17,RF_PI,Set3,slope_500m,0.40170898410053013
17,RF_PI,Set4,U.ratio,0.15465801002631877
17,RF_PI,Set4,Mw,0.023140462322646067
17,RF_PI,Set4,EpiD,0.0709723536775718
17,RF_PI,Set4,E.Dep,0.025082578760693204
17,RF_PI,Set4,ray.p,0.021973355612985888
17,RF_PI,Set4,j.angle,0.10129724598278171
17,RF_PI,Set4,S.Lat,0.10935951126238001
17,RF_PI,Set4,S.Long,0.3089967547324793
17,RF_PI,Set4,slope_500m,0.18451972762214322
