seed,model,feature_set,feature,importance
2,GB_PI,Set1,U.ratio,0.42615215952405927
2,GB_PI,Set1,Mw,0.04600373857114013
2,GB_PI,Set1,EpiD,0.21645149532995592
2,GB_PI,Set1,E.Dep,0.07055926566351943
2,GB_PI,Set1,ray.p,0.06903475843118442
2,GB_PI,Set1,j.angle,0.1717985824801408
2,GB_PI,Set2,U.ratio,0.1666306420328764
2,GB_PI,Set2,Mw,0.005976799221281613
2,GB_PI,Set2,EpiD,0.03759687832189469
2,GB_PI,Set2,E.Dep,0.0059276884701328515
2,GB_PI,Set2,ray.p,0.004392605732713141
2,GB_PI,Set2,j.angle,0.08097235199172982
2,GB_PI,Set2,S.Lat,0.2987290379673588
2,GB_PI,Set2,S.Long,0.3997739962620127
2,GB_PI,Set3,U.ratio,0.22699907549779685
2,GB_PI,Set3,Mw,0.006791643516608549
2,GB_PI,Set3,EpiD,0.07004981876140948
2,GB_PI,Set3,E.Dep,0.018095846763802482
2,GB_PI,Set3,ray.p,0.024554108860511993
2,GB_PI,Set3,j.angle,0.11283258907542706
2,GB_PI,Set3,slope_500m,0.5406769175244436
2,GB_PI,Set4,U.ratio,0.1622106889344146
2,GB_PI,Set4,Mw,0.003726905802960523
2,GB_PI,Set4,EpiD,0.0284192899921969
2,GB_PI,Set4,E.Dep,0.005430057424822005
2,GB_PI,Set4,ray.p,0.004674179574287451
2,GB_PI,Set4,j.angle,0.07720343918206364
2,GB_PI,Set4,S.Lat,0.2260518224450047
2,GB_PI,Set4,S.Long,0.2963311710891869
2,GB_PI,Set4,slope_500m,0.1959524455550632
