seed,model,feature_set,feature,importance
12,GB_PI,Set1,U.ratio,0.4034741654465162
12,GB_PI,Set1,Mw,0.03910540899703406
12,GB_PI,Set1,EpiD,0.2136153792770973
12,GB_PI,Set1,E.Dep,0.06094978672528463
12,GB_PI,Set1,ray.p,0.07553104629178818
12,GB_PI,Set1,j.angle,0.20732421326227962
12,GB_PI,Set2,U.ratio,0.18215942675611127
12,GB_PI,Set2,Mw,0.00814132988363166
12,GB_PI,Set2,EpiD,0.03670445601395224
12,GB_PI,Set2,E.Dep,0.011826289774263692
12,GB_PI,Set2,ray.p,0.0067251382661890164
12,GB_PI,Set2,j.angle,0.10124617727065577
12,GB_PI,Set2,S.Lat,0.2595568085984183
12,GB_PI,Set2,S.Long,0.3936403734367781
12,GB_PI,Set3,U.ratio,0.2665961853265058
12,GB_PI,Set3,Mw,0.008762311060787167
12,GB_PI,Set3,EpiD,0.09056390950400203
12,GB_PI,Set3,E.Dep,0.025268706282441974
12,GB_PI,Set3,ray.p,0.02696175204146299
12,GB_PI,Set3,j.angle,0.15134559753731847
12,GB_PI,Set3,slope_500m,0.43050153824748155
12,GB_PI,Set4,U.ratio,0.17875904946151272
12,GB_PI,Set4,Mw,0.0061360164207765544
12,GB_PI,Set4,EpiD,0.02157998434851694
12,GB_PI,Set4,E.Dep,0.007049879800662922
12,GB_PI,Set4,ray.p,0.005150841257029333
12,GB_PI,Set4,j.angle,0.10165073527754255
12,GB_PI,Set4,S.Lat,0.21005505467364569
12,GB_PI,Set4,S.Long,0.30024819890470816
12,GB_PI,Set4,slope_500m,0.16937023985560512
