seed,model,feature_set,feature,importance
45,GB_PI,Set1,U.ratio,0.3546519560738711
45,GB_PI,Set1,Mw,0.07629331060505186
45,GB_PI,Set1,EpiD,0.2524781890794664
45,GB_PI,Set1,E.Dep,0.04446793322967102
45,GB_PI,Set1,ray.p,0.06597061951933478
45,GB_PI,Set1,j.angle,0.20613799149260478
45,GB_PI,Set2,U.ratio,0.17601599717364702
45,GB_PI,Set2,Mw,0.013711941357681449
45,GB_PI,Set2,EpiD,0.054417257597692587
45,GB_PI,Set2,E.Dep,0.00850199857774829
45,GB_PI,Set2,ray.p,0.008821066768930137
45,GB_PI,Set2,j.angle,0.11825191736696777
45,GB_PI,Set2,S.Lat,0.344179222156476
45,GB_PI,Set2,S.Long,0.2761005990008567
45,GB_PI,Set3,U.ratio,0.20949928190849984
45,GB_PI,Set3,Mw,0.0181700437938959
45,GB_PI,Set3,EpiD,0.08899495636053431
45,GB_PI,Set3,E.Dep,0.010313010987353958
45,GB_PI,Set3,ray.p,0.015593772021658688
45,GB_PI,Set3,j.angle,0.11750654772489202
45,GB_PI,Set3,slope_500m,0.5399223872031652
45,GB_PI,Set4,U.ratio,0.17222004480627545
45,GB_PI,Set4,Mw,0.00773801546050756
45,GB_PI,Set4,EpiD,0.054188857598749376
45,GB_PI,Set4,E.Dep,0.005347029777033523
45,GB_PI,Set4,ray.p,0.004344458121347021
45,GB_PI,Set4,j.angle,0.09327294193075031
45,GB_PI,Set4,S.Lat,0.24298482079670833
45,GB_PI,Set4,S.Long,0.17975853319118132
45,GB_PI,Set4,slope_500m,0.24014529831744708
