seed,model,feature_set,feature,importance
28,GB_PI,Set1,U.ratio,0.37758225937779116
28,GB_PI,Set1,Mw,0.054735468947153025
28,GB_PI,Set1,EpiD,0.22551114423535976
28,GB_PI,Set1,E.Dep,0.07022936375553669
28,GB_PI,Set1,ray.p,0.10272318019598566
28,GB_PI,Set1,j.angle,0.16921858348817362
28,GB_PI,Set2,U.ratio,0.13605220695324563
28,GB_PI,Set2,Mw,0.009484516276629806
28,GB_PI,Set2,EpiD,0.042145381994750854
28,GB_PI,Set2,E.Dep,0.010661942686537898
28,GB_PI,Set2,ray.p,0.00783701185646277
28,GB_PI,Set2,j.angle,0.08709782467138333
28,GB_PI,Set2,S.Lat,0.2961953171179724
28,GB_PI,Set2,S.Long,0.4105257984430173
28,GB_PI,Set3,U.ratio,0.22379407599675527
28,GB_PI,Set3,Mw,0.010213203759627542
28,GB_PI,Set3,EpiD,0.07919289777996492
28,GB_PI,Set3,E.Dep,0.016225069822661788
28,GB_PI,Set3,ray.p,0.03362851035587744
28,GB_PI,Set3,j.angle,0.09802371333585055
28,GB_PI,Set3,slope_500m,0.5389225289492624
28,GB_PI,Set4,U.ratio,0.15123580423199584
28,GB_PI,Set4,Mw,0.005128935086741377
28,GB_PI,Set4,EpiD,0.024437656359870115
28,GB_PI,Set4,E.Dep,0.005643800514693585
28,GB_PI,Set4,ray.p,0.0074996699823173
28,GB_PI,Set4,j.angle,0.07922872630518035
28,GB_PI,Set4,S.Lat,0.22127925670829016
28,GB_PI,Set4,S.Long,0.3009890368176709
28,GB_PI,Set4,slope_500m,0.2045571139932403
