seed,model,feature_set,feature,importance
42,GB_PI,Set1,U.ratio,0.4540174475382723
42,GB_PI,Set1,Mw,0.052806060404386526
42,GB_PI,Set1,EpiD,0.1862905941045161
42,GB_PI,Set1,E.Dep,0.041106192452232744
42,GB_PI,Set1,ray.p,0.07154657747953211
42,GB_PI,Set1,j.angle,0.1942331280210602
42,GB_PI,Set2,U.ratio,0.20368089524186275
42,GB_PI,Set2,Mw,0.0077402905178154124
42,GB_PI,Set2,EpiD,0.025775902235351977
42,GB_PI,Set2,E.Dep,0.0040565312135206555
42,GB_PI,Set2,ray.p,0.006084359688212549
42,GB_PI,Set2,j.angle,0.09244989617609013
42,GB_PI,Set2,S.Lat,0.24333799901718536
42,GB_PI,Set2,S.Long,0.4168741259099612
42,GB_PI,Set3,U.ratio,0.24017795729868263
42,GB_PI,Set3,Mw,0.014024606012177965
42,GB_PI,Set3,EpiD,0.05982057181300531
42,GB_PI,Set3,E.Dep,0.010139694492416172
42,GB_PI,Set3,ray.p,0.019966429650772187
42,GB_PI,Set3,j.angle,0.15294848329283553
42,GB_PI,Set3,slope_500m,0.5029222574401102
42,GB_PI,Set4,U.ratio,0.1709551002215679
42,GB_PI,Set4,Mw,0.004300457074881681
42,GB_PI,Set4,EpiD,0.016680836114801555
42,GB_PI,Set4,E.Dep,0.002443476623406592
42,GB_PI,Set4,ray.p,0.0059340516175259055
42,GB_PI,Set4,j.angle,0.12067988058988326
42,GB_PI,Set4,S.Lat,0.20766153226139106
42,GB_PI,Set4,S.Long,0.3191119888501571
42,GB_PI,Set4,slope_500m,0.1522326766463848
