seed,model,feature_set,feature,importance
11,GB_PI,Set1,U.ratio,0.29553681217581934
11,GB_PI,Set1,Mw,0.08188626400226229
11,GB_PI,Set1,EpiD,0.27192435713522956
11,GB_PI,Set1,E.Dep,0.10070762626623064
11,GB_PI,Set1,ray.p,0.14730721924733853
11,GB_PI,Set1,j.angle,0.10263772117311984
11,GB_PI,Set2,U.ratio,0.1269411398836918
11,GB_PI,Set2,Mw,0.022701098657664686
11,GB_PI,Set2,EpiD,0.05237926924957894
11,GB_PI,Set2,E.Dep,0.015506527258353614
11,GB_PI,Set2,ray.p,0.01649112078443602
11,GB_PI,Set2,j.angle,0.07165910980498517
11,GB_PI,Set2,S.Lat,0.24803954525084734
11,GB_PI,Set2,S.Long,0.44628218911044265
11,GB_PI,Set3,U.ratio,0.16974695053854727
11,GB_PI,Set3,Mw,0.026444302403931547
11,GB_PI,Set3,EpiD,0.11627235079851021
11,GB_PI,Set3,E.Dep,0.028661290191060448
11,GB_PI,Set3,ray.p,0.04595008787316578
11,GB_PI,Set3,j.angle,0.070004240015782
11,GB_PI,Set3,slope_500m,0.5429207781790027
11,GB_PI,Set4,U.ratio,0.1406747543962876
11,GB_PI,Set4,Mw,0.012304782309543924
11,GB_PI,Set4,EpiD,0.03289806170989184
11,GB_PI,Set4,E.Dep,0.008578499410146084
11,GB_PI,Set4,ray.p,0.013520759842259296
11,GB_PI,Set4,j.angle,0.06772733145656057
11,GB_PI,Set4,S.Lat,0.14153034274970916
11,GB_PI,Set4,S.Long,0.3323588208244948
11,GB_PI,Set4,slope_500m,0.2504066473011068
