seed,model,feature_set,feature,importance
47,GB_PI,Set1,U.ratio,0.35430287914103
47,GB_PI,Set1,Mw,0.06577417783255429
47,GB_PI,Set1,EpiD,0.2303824194040947
47,GB_PI,Set1,E.Dep,0.11277419639883386
47,GB_PI,Set1,ray.p,0.1059153953694285
47,GB_PI,Set1,j.angle,0.13085093185405847
47,GB_PI,Set2,U.ratio,0.1853743265858891
47,GB_PI,Set2,Mw,0.012166093897564657
47,GB_PI,Set2,EpiD,0.039521170335567415
47,GB_PI,Set2,E.Dep,0.016627356418528798
47,GB_PI,Set2,ray.p,0.013521649351263052
47,GB_PI,Set2,j.angle,0.10107582508018738
47,GB_PI,Set2,S.Lat,0.20157803422495219
47,GB_PI,Set2,S.Long,0.4301355441060474
47,GB_PI,Set3,U.ratio,0.21488839309077937
47,GB_PI,Set3,Mw,0.017953234433772797
47,GB_PI,Set3,EpiD,0.09976152806350633
47,GB_PI,Set3,E.Dep,0.031766020522632894
47,GB_PI,Set3,ray.p,0.03800058626382341
47,GB_PI,Set3,j.angle,0.10900386078394861
47,GB_PI,Set3,slope_500m,0.48862637684153665
47,GB_PI,Set4,U.ratio,0.1694949963131589
47,GB_PI,Set4,Mw,0.006430765092086414
47,GB_PI,Set4,EpiD,0.021633992731655033
47,GB_PI,Set4,E.Dep,0.009022848696504148
47,GB_PI,Set4,ray.p,0.008684732233521883
47,GB_PI,Set4,j.angle,0.1220307391830047
47,GB_PI,Set4,S.Lat,0.12651145789757315
47,GB_PI,Set4,S.Long,0.32180192249601747
47,GB_PI,Set4,slope_500m,0.21438854535647836
