seed,model,feature_set,feature,importance
37,GB_PI,Set1,U.ratio,0.42033010918512803
37,GB_PI,Set1,Mw,0.06892658059559345
37,GB_PI,Set1,EpiD,0.19515566142995813
37,GB_PI,Set1,E.Dep,0.06150293570359586
37,GB_PI,Set1,ray.p,0.07668770079506423
37,GB_PI,Set1,j.angle,0.17739701229066032
37,GB_PI,Set2,U.ratio,0.15000920939893359
37,GB_PI,Set2,Mw,0.007776556834584229
37,GB_PI,Set2,EpiD,0.026231911273018542
37,GB_PI,Set2,E.Dep,0.009997260548314232
37,GB_PI,Set2,ray.p,0.0061552042243016546
37,GB_PI,Set2,j.angle,0.07183313915835356
37,GB_PI,Set2,S.Lat,0.3204902842358423
37,GB_PI,Set2,S.Long,0.4075064343266519
37,GB_PI,Set3,U.ratio,0.1994044838591051
37,GB_PI,Set3,Mw,0.014464099562322695
37,GB_PI,Set3,EpiD,0.04989573998822373
37,GB_PI,Set3,E.Dep,0.01523557106198468
37,GB_PI,Set3,ray.p,0.023710727972215902
37,GB_PI,Set3,j.angle,0.10978656182288653
37,GB_PI,Set3,slope_500m,0.5875028157332614
37,GB_PI,Set4,U.ratio,0.13462666768659354
37,GB_PI,Set4,Mw,0.006051962016729482
37,GB_PI,Set4,EpiD,0.015497595232507577
37,GB_PI,Set4,E.Dep,0.007628590446568065
37,GB_PI,Set4,ray.p,0.0049382727874258065
37,GB_PI,Set4,j.angle,0.08383956124437364
37,GB_PI,Set4,S.Lat,0.24498463571814585
37,GB_PI,Set4,S.Long,0.31482061175573456
37,GB_PI,Set4,slope_500m,0.1876121031119214
