seed,model,feature_set,feature,importance
20,GB_PI,Set1,U.ratio,0.37484458443504365
20,GB_PI,Set1,Mw,0.04278580194139254
20,GB_PI,Set1,EpiD,0.22026192712784973
20,GB_PI,Set1,E.Dep,0.07246660809939044
20,GB_PI,Set1,ray.p,0.08374932348514996
20,GB_PI,Set1,j.angle,0.20589175491117356
20,GB_PI,Set2,U.ratio,0.13922470580806168
20,GB_PI,Set2,Mw,0.00395317951154246
20,GB_PI,Set2,EpiD,0.035381553036193204
20,GB_PI,Set2,E.Dep,0.008140946049218932
20,GB_PI,Set2,ray.p,0.007255032364211266
20,GB_PI,Set2,j.angle,0.09379440154678297
20,GB_PI,Set2,S.Lat,0.2980347600601447
20,GB_PI,Set2,S.Long,0.4142154216238448
20,GB_PI,Set3,U.ratio,0.21870679001313173
20,GB_PI,Set3,Mw,0.008648854479595795
20,GB_PI,Set3,EpiD,0.05754161059996669
20,GB_PI,Set3,E.Dep,0.01763609658052748
20,GB_PI,Set3,ray.p,0.02348089806086441
20,GB_PI,Set3,j.angle,0.0878129982101884
20,GB_PI,Set3,slope_500m,0.5861727520557255
20,GB_PI,Set4,U.ratio,0.13392806238771085
20,GB_PI,Set4,Mw,0.002220169703275167
20,GB_PI,Set4,EpiD,0.019795148588518267
20,GB_PI,Set4,E.Dep,0.004522893612861759
20,GB_PI,Set4,ray.p,0.0058198508485703526
20,GB_PI,Set4,j.angle,0.07941370367576976
20,GB_PI,Set4,S.Lat,0.2557996954542749
20,GB_PI,Set4,S.Long,0.31317882535520025
20,GB_PI,Set4,slope_500m,0.18532165037381865
