seed,model,feature_set,feature,importance
27,GB_PI,Set1,U.ratio,0.41479094831646374
27,GB_PI,Set1,Mw,0.04404249159052828
27,GB_PI,Set1,EpiD,0.2161483716349389
27,GB_PI,Set1,E.Dep,0.07293969332429545
27,GB_PI,Set1,ray.p,0.08722309439750708
27,GB_PI,Set1,j.angle,0.16485540073626667
27,GB_PI,Set2,U.ratio,0.16672560686051294
27,GB_PI,Set2,Mw,0.005192823276783908
27,GB_PI,Set2,EpiD,0.03327690331321434
27,GB_PI,Set2,E.Dep,0.006574333888016725
27,GB_PI,Set2,ray.p,0.007595527093759976
27,GB_PI,Set2,j.angle,0.09110509046643486
27,GB_PI,Set2,S.Lat,0.3081559717870172
27,GB_PI,Set2,S.Long,0.38137374331426005
27,GB_PI,Set3,U.ratio,0.2382372691628162
27,GB_PI,Set3,Mw,0.00688124235171823
27,GB_PI,Set3,EpiD,0.06373272561196099
27,GB_PI,Set3,E.Dep,0.026667446071824072
27,GB_PI,Set3,ray.p,0.034583825015322596
27,GB_PI,Set3,j.angle,0.09912674578210957
27,GB_PI,Set3,slope_500m,0.5307707460042483
27,GB_PI,Set4,U.ratio,0.14128375966552525
27,GB_PI,Set4,Mw,0.0047036861665215686
27,GB_PI,Set4,EpiD,0.024237296664760398
27,GB_PI,Set4,E.Dep,0.004673646640360449
27,GB_PI,Set4,ray.p,0.006627905487818696
27,GB_PI,Set4,j.angle,0.09568101343119464
27,GB_PI,Set4,S.Lat,0.2775402903702275
27,GB_PI,Set4,S.Long,0.29339606555671977
27,GB_PI,Set4,slope_500m,0.15185633601687176
