seed,model,feature_set,feature,importance
44,GB_PI,Set1,U.ratio,0.39885260718118914
44,GB_PI,Set1,Mw,0.07535802741575591
44,GB_PI,Set1,EpiD,0.18617992962153349
44,GB_PI,Set1,E.Dep,0.045617812940957826
44,GB_PI,Set1,ray.p,0.05337452877117258
44,GB_PI,Set1,j.angle,0.24061709406939114
44,GB_PI,Set2,U.ratio,0.15465488136630381
44,GB_PI,Set2,Mw,0.009619267934672788
44,GB_PI,Set2,EpiD,0.030209735468782098
44,GB_PI,Set2,E.Dep,0.006355678001751789
44,GB_PI,Set2,ray.p,0.0074892018626105394
44,GB_PI,Set2,j.angle,0.09728888091256659
44,GB_PI,Set2,S.Lat,0.287997956241987
44,GB_PI,Set2,S.Long,0.4063843982113254
44,GB_PI,Set3,U.ratio,0.21642283625064188
44,GB_PI,Set3,Mw,0.021114841590805622
44,GB_PI,Set3,EpiD,0.05019491711051457
44,GB_PI,Set3,E.Dep,0.011031944412167049
44,GB_PI,Set3,ray.p,0.014017976552441773
44,GB_PI,Set3,j.angle,0.10893464654572055
44,GB_PI,Set3,slope_500m,0.5782828375377085
44,GB_PI,Set4,U.ratio,0.14010951140066097
44,GB_PI,Set4,Mw,0.006047186992311116
44,GB_PI,Set4,EpiD,0.01877574920668828
44,GB_PI,Set4,E.Dep,0.0042073821366280535
44,GB_PI,Set4,ray.p,0.005606930866245704
44,GB_PI,Set4,j.angle,0.09525194075131481
44,GB_PI,Set4,S.Lat,0.19797226926689215
44,GB_PI,Set4,S.Long,0.3309870887184875
44,GB_PI,Set4,slope_500m,0.20104194066077152
