seed,model,feature_set,feature,importance
7,GB_PI,Set1,U.ratio,0.39936978463704875
7,GB_PI,Set1,Mw,0.04798064975761047
7,GB_PI,Set1,EpiD,0.22775211463883718
7,GB_PI,Set1,E.Dep,0.0508182108204216
7,GB_PI,Set1,ray.p,0.07163295806822585
7,GB_PI,Set1,j.angle,0.2024462820778561
7,GB_PI,Set2,U.ratio,0.23820024572995435
7,GB_PI,Set2,Mw,0.00930099211481786
7,GB_PI,Set2,EpiD,0.06968284299802155
7,GB_PI,Set2,E.Dep,0.01203551693935393
7,GB_PI,Set2,ray.p,0.009734864158438888
7,GB_PI,Set2,j.angle,0.13758845197041855
7,GB_PI,Set2,S.Lat,0.23219577489615023
7,GB_PI,Set2,S.Long,0.2912613111928447
7,GB_PI,Set3,U.ratio,0.2790299532930087
7,GB_PI,Set3,Mw,0.022878719324290364
7,GB_PI,Set3,EpiD,0.10045126627919287
7,GB_PI,Set3,E.Dep,0.014163386893367892
7,GB_PI,Set3,ray.p,0.023321615786707346
7,GB_PI,Set3,j.angle,0.1392415794178652
7,GB_PI,Set3,slope_500m,0.4209134790055676
7,GB_PI,Set4,U.ratio,0.20642774427565153
7,GB_PI,Set4,Mw,0.008151577943714555
7,GB_PI,Set4,EpiD,0.05581182095872567
7,GB_PI,Set4,E.Dep,0.009205819120665659
7,GB_PI,Set4,ray.p,0.00853909761377503
7,GB_PI,Set4,j.angle,0.13520613511628737
7,GB_PI,Set4,S.Lat,0.17165943986913249
7,GB_PI,Set4,S.Long,0.23410645322351686
7,GB_PI,Set4,slope_500m,0.17089191187853076
