seed,model,feature_set,feature,importance
17,GB_PI,Set1,U.ratio,0.3084441790434777
17,GB_PI,Set1,Mw,0.07166293031786997
17,GB_PI,Set1,EpiD,0.2607105538093852
17,GB_PI,Set1,E.Dep,0.11203408290560406
17,GB_PI,Set1,ray.p,0.10178982443301877
17,GB_PI,Set1,j.angle,0.14535842949064426
17,GB_PI,Set2,U.ratio,0.17415728884204362
17,GB_PI,Set2,Mw,0.015019553683775905
17,GB_PI,Set2,EpiD,0.0830264239837396
17,GB_PI,Set2,E.Dep,0.020826547284936773
17,GB_PI,Set2,ray.p,0.011198177489197221
17,GB_PI,Set2,j.angle,0.08430245100686566
17,GB_PI,Set2,S.Lat,0.15763146913899
17,GB_PI,Set2,S.Long,0.4538380885704512
17,GB_PI,Set3,U.ratio,0.195099260635774
17,GB_PI,Set3,Mw,0.016048623692416265
17,GB_PI,Set3,EpiD,0.09458806249755068
17,GB_PI,Set3,E.Dep,0.035837290026867905
17,GB_PI,Set3,ray.p,0.03822916381613183
17,GB_PI,Set3,j.angle,0.09839395989301437
17,GB_PI,Set3,slope_500m,0.5218036394382449
17,GB_PI,Set4,U.ratio,0.15892294307440535
17,GB_PI,Set4,Mw,0.009869952049411844
17,GB_PI,Set4,EpiD,0.05295764503355895
17,GB_PI,Set4,E.Dep,0.014165242719570028
17,GB_PI,Set4,ray.p,0.006134572523067875
17,GB_PI,Set4,j.angle,0.09342825966180521
17,GB_PI,Set4,S.Lat,0.10429768389621495
17,GB_PI,Set4,S.Long,0.33106271018918754
17,GB_PI,Set4,slope_500m,0.22916099085277825
