seed,model,feature_set,feature,importance
5,GB_PI,Set1,U.ratio,0.38129721248507265
5,GB_PI,Set1,Mw,0.06310316733985537
5,GB_PI,Set1,EpiD,0.20903570839838004
5,GB_PI,Set1,E.Dep,0.08033232556742927
5,GB_PI,Set1,ray.p,0.09167055996584757
5,GB_PI,Set1,j.angle,0.17456102624341516
5,GB_PI,Set2,U.ratio,0.13402986287055008
5,GB_PI,Set2,Mw,0.008495439573355362
5,GB_PI,Set2,EpiD,0.033730110667368245
5,GB_PI,Set2,E.Dep,0.012713426482061174
5,GB_PI,Set2,ray.p,0.010148000802772662
5,GB_PI,Set2,j.angle,0.09306232596896372
5,GB_PI,Set2,S.Lat,0.2965287590475432
5,GB_PI,Set2,S.Long,0.4112920745873854
5,GB_PI,Set3,U.ratio,0.19467375081078345
5,GB_PI,Set3,Mw,0.01879860024710163
5,GB_PI,Set3,EpiD,0.07507365164798566
5,GB_PI,Set3,E.Dep,0.02182682964598349
5,GB_PI,Set3,ray.p,0.032540236532551704
5,GB_PI,Set3,j.angle,0.11864350228552997
5,GB_PI,Set3,slope_500m,0.538443428830064
5,GB_PI,Set4,U.ratio,0.1360652957545822
5,GB_PI,Set4,Mw,0.00747468507935969
5,GB_PI,Set4,EpiD,0.027018126813187025
5,GB_PI,Set4,E.Dep,0.007432923470086426
5,GB_PI,Set4,ray.p,0.006775267338942798
5,GB_PI,Set4,j.angle,0.07925020269892867
5,GB_PI,Set4,S.Lat,0.2599489824484681
5,GB_PI,Set4,S.Long,0.3416852096152398
5,GB_PI,Set4,slope_500m,0.1343493067812052
