seed,model,feature_set,feature,importance
15,GB_PI,Set1,U.ratio,0.36256945308617516
15,GB_PI,Set1,Mw,0.05800718933932843
15,GB_PI,Set1,EpiD,0.2269994492232069
15,GB_PI,Set1,E.Dep,0.08926123320164334
15,GB_PI,Set1,ray.p,0.10307186460663051
15,GB_PI,Set1,j.angle,0.16009081054301574
15,GB_PI,Set2,U.ratio,0.15785219283911134
15,GB_PI,Set2,Mw,0.009619605362627792
15,GB_PI,Set2,EpiD,0.04502120247812591
15,GB_PI,Set2,E.Dep,0.009880680098327536
15,GB_PI,Set2,ray.p,0.012175448368597333
15,GB_PI,Set2,j.angle,0.08663462910434658
15,GB_PI,Set2,S.Lat,0.28550497441637535
15,GB_PI,Set2,S.Long,0.39331126733248817
15,GB_PI,Set3,U.ratio,0.22512429703284018
15,GB_PI,Set3,Mw,0.012402291573612499
15,GB_PI,Set3,EpiD,0.08590698598471241
15,GB_PI,Set3,E.Dep,0.026903516466135577
15,GB_PI,Set3,ray.p,0.036137093151320125
15,GB_PI,Set3,j.angle,0.09378053673566397
15,GB_PI,Set3,slope_500m,0.5197452790557151
15,GB_PI,Set4,U.ratio,0.1495330274813866
15,GB_PI,Set4,Mw,0.005477060177028454
15,GB_PI,Set4,EpiD,0.029669147329370857
15,GB_PI,Set4,E.Dep,0.008232877711797724
15,GB_PI,Set4,ray.p,0.009854209160452636
15,GB_PI,Set4,j.angle,0.08351221154325157
15,GB_PI,Set4,S.Lat,0.22060771807669904
15,GB_PI,Set4,S.Long,0.3010801737001978
15,GB_PI,Set4,slope_500m,0.1920335748198153
