seed,model,feature_set,feature,importance
25,GB_PI,Set1,U.ratio,0.42930641028443883
25,GB_PI,Set1,Mw,0.04671445352267272
25,GB_PI,Set1,EpiD,0.17480777193052857
25,GB_PI,Set1,E.Dep,0.06259358189479695
25,GB_PI,Set1,ray.p,0.06975816812107145
25,GB_PI,Set1,j.angle,0.21681961424649154
25,GB_PI,Set2,U.ratio,0.20044276955543425
25,GB_PI,Set2,Mw,0.005582944593101005
25,GB_PI,Set2,EpiD,0.027491552150019503
25,GB_PI,Set2,E.Dep,0.005183458832343653
25,GB_PI,Set2,ray.p,0.005607901427649959
25,GB_PI,Set2,j.angle,0.12261723275905853
25,GB_PI,Set2,S.Lat,0.22266703155148565
25,GB_PI,Set2,S.Long,0.41040710913090755
25,GB_PI,Set3,U.ratio,0.24919842620270632
25,GB_PI,Set3,Mw,0.01605207937067844
25,GB_PI,Set3,EpiD,0.0738184554601054
25,GB_PI,Set3,E.Dep,0.012245593219374079
25,GB_PI,Set3,ray.p,0.021493958692856276
25,GB_PI,Set3,j.angle,0.15063426719111372
25,GB_PI,Set3,slope_500m,0.4765572198631658
25,GB_PI,Set4,U.ratio,0.1770447503239119
25,GB_PI,Set4,Mw,0.004043056271267002
25,GB_PI,Set4,EpiD,0.017911598067027558
25,GB_PI,Set4,E.Dep,0.0032140077596390392
25,GB_PI,Set4,ray.p,0.005409549895842198
25,GB_PI,Set4,j.angle,0.12162639320862992
25,GB_PI,Set4,S.Lat,0.1840274463881855
25,GB_PI,Set4,S.Long,0.32407631767593204
25,GB_PI,Set4,slope_500m,0.16264688040956488
