seed,model,feature_set,feature,importance
29,GB_PI,Set1,U.ratio,0.40826081312914797
29,GB_PI,Set1,Mw,0.047879564088116354
29,GB_PI,Set1,EpiD,0.2533839938524004
29,GB_PI,Set1,E.Dep,0.06459980473340929
29,GB_PI,Set1,ray.p,0.06269823663006623
29,GB_PI,Set1,j.angle,0.16317758756685954
29,GB_PI,Set2,U.ratio,0.1529624233721254
29,GB_PI,Set2,Mw,0.0047168724438148655
29,GB_PI,Set2,EpiD,0.04358489691856519
29,GB_PI,Set2,E.Dep,0.0065347248414698
29,GB_PI,Set2,ray.p,0.0036426233668786605
29,GB_PI,Set2,j.angle,0.08259200880733342
29,GB_PI,Set2,S.Lat,0.30862942616597105
29,GB_PI,Set2,S.Long,0.39733702408384164
29,GB_PI,Set3,U.ratio,0.20441199152278036
29,GB_PI,Set3,Mw,0.01048208413568766
29,GB_PI,Set3,EpiD,0.0880634181100566
29,GB_PI,Set3,E.Dep,0.015294504988682227
29,GB_PI,Set3,ray.p,0.02261442762291092
29,GB_PI,Set3,j.angle,0.12300700849196784
29,GB_PI,Set3,slope_500m,0.5361265651279145
29,GB_PI,Set4,U.ratio,0.1430093317482778
29,GB_PI,Set4,Mw,0.002937518570937025
29,GB_PI,Set4,EpiD,0.02653766884406194
29,GB_PI,Set4,E.Dep,0.005099919588869918
29,GB_PI,Set4,ray.p,0.003561801297609691
29,GB_PI,Set4,j.angle,0.08876185507681596
29,GB_PI,Set4,S.Lat,0.23776644478205158
29,GB_PI,Set4,S.Long,0.30246398021566906
29,GB_PI,Set4,slope_500m,0.1898614798757072
