seed,model,feature_set,feature,importance
21,GB_PI,Set1,U.ratio,0.3794645385111976
21,GB_PI,Set1,Mw,0.07191630548203944
21,GB_PI,Set1,EpiD,0.22059255456694257
21,GB_PI,Set1,E.Dep,0.09688418001196271
21,GB_PI,Set1,ray.p,0.07928994031061981
21,GB_PI,Set1,j.angle,0.15185248111723793
21,GB_PI,Set2,U.ratio,0.22640360630709624
21,GB_PI,Set2,Mw,0.017739476229791554
21,GB_PI,Set2,EpiD,0.048387556182024685
21,GB_PI,Set2,E.Dep,0.013851037364356866
21,GB_PI,Set2,ray.p,0.007278716593549241
21,GB_PI,Set2,j.angle,0.09978458760735376
21,GB_PI,Set2,S.Lat,0.20183910285927523
21,GB_PI,Set2,S.Long,0.3847159168565524
21,GB_PI,Set3,U.ratio,0.23452530820935813
21,GB_PI,Set3,Mw,0.017630354447193936
21,GB_PI,Set3,EpiD,0.07838975975791712
21,GB_PI,Set3,E.Dep,0.029950525964182472
21,GB_PI,Set3,ray.p,0.040780312050144124
21,GB_PI,Set3,j.angle,0.11469142598219509
21,GB_PI,Set3,slope_500m,0.4840323135890092
21,GB_PI,Set4,U.ratio,0.20778158564162882
21,GB_PI,Set4,Mw,0.011789437162741077
21,GB_PI,Set4,EpiD,0.03760359680013573
21,GB_PI,Set4,E.Dep,0.0118936562138059
21,GB_PI,Set4,ray.p,0.011709350130585628
21,GB_PI,Set4,j.angle,0.10487301638100133
21,GB_PI,Set4,S.Lat,0.1387504322608726
21,GB_PI,Set4,S.Long,0.30164198106655743
21,GB_PI,Set4,slope_500m,0.17395694434267142
