seed,model,feature_set,feature,importance
10,GB_PI,Set1,U.ratio,0.3803882752838467
10,GB_PI,Set1,Mw,0.060247579778660985
10,GB_PI,Set1,EpiD,0.22893358694181282
10,GB_PI,Set1,E.Dep,0.06327282704842734
10,GB_PI,Set1,ray.p,0.09545432468952839
10,GB_PI,Set1,j.angle,0.17170340625772376
10,GB_PI,Set2,U.ratio,0.15390985661947168
10,GB_PI,Set2,Mw,0.0051935405257286255
10,GB_PI,Set2,EpiD,0.03499164395966665
10,GB_PI,Set2,E.Dep,0.008743160620909145
10,GB_PI,Set2,ray.p,0.011143310222164814
10,GB_PI,Set2,j.angle,0.06569143312177775
10,GB_PI,Set2,S.Lat,0.2796196949222053
10,GB_PI,Set2,S.Long,0.44070736000807614
10,GB_PI,Set3,U.ratio,0.20290979706423123
10,GB_PI,Set3,Mw,0.012620564157115877
10,GB_PI,Set3,EpiD,0.0690495971756637
10,GB_PI,Set3,E.Dep,0.018809089687005575
10,GB_PI,Set3,ray.p,0.029520777554355667
10,GB_PI,Set3,j.angle,0.11322603058325946
10,GB_PI,Set3,slope_500m,0.5538641437783685
10,GB_PI,Set4,U.ratio,0.1441938519729327
10,GB_PI,Set4,Mw,0.004797498374298581
10,GB_PI,Set4,EpiD,0.028027395689713706
10,GB_PI,Set4,E.Dep,0.005165755179325837
10,GB_PI,Set4,ray.p,0.006470494683879668
10,GB_PI,Set4,j.angle,0.07058469227157893
10,GB_PI,Set4,S.Lat,0.2127787713794894
10,GB_PI,Set4,S.Long,0.3473381902021301
10,GB_PI,Set4,slope_500m,0.1806433502466511
