seed,model,feature_set,feature,importance
8,GB_PI,Set1,U.ratio,0.36442624784512556
8,GB_PI,Set1,Mw,0.055652556677611285
8,GB_PI,Set1,EpiD,0.2600116784784846
8,GB_PI,Set1,E.Dep,0.045727927384224536
8,GB_PI,Set1,ray.p,0.07022932663288332
8,GB_PI,Set1,j.angle,0.2039522629816706
8,GB_PI,Set2,U.ratio,0.18806901516011407
8,GB_PI,Set2,Mw,0.0068152637679680175
8,GB_PI,Set2,EpiD,0.045200626794954506
8,GB_PI,Set2,E.Dep,0.0054408024695521565
8,GB_PI,Set2,ray.p,0.013388903224836638
8,GB_PI,Set2,j.angle,0.11567741387026811
8,GB_PI,Set2,S.Lat,0.3033069105639199
8,GB_PI,Set2,S.Long,0.32210106414838663
8,GB_PI,Set3,U.ratio,0.21871879821526793
8,GB_PI,Set3,Mw,0.01309147775120139
8,GB_PI,Set3,EpiD,0.10813065523443002
8,GB_PI,Set3,E.Dep,0.014746279176361092
8,GB_PI,Set3,ray.p,0.02604523029688842
8,GB_PI,Set3,j.angle,0.12164558697608971
8,GB_PI,Set3,slope_500m,0.49762197234976135
8,GB_PI,Set4,U.ratio,0.18351317506898118
8,GB_PI,Set4,Mw,0.0038331313003088065
8,GB_PI,Set4,EpiD,0.03291419117812674
8,GB_PI,Set4,E.Dep,0.005501571906864533
8,GB_PI,Set4,ray.p,0.007265460730882967
8,GB_PI,Set4,j.angle,0.10448010308468236
8,GB_PI,Set4,S.Lat,0.24551755223320681
8,GB_PI,Set4,S.Long,0.28131297043722053
8,GB_PI,Set4,slope_500m,0.13566184405972617
