seed,model,feature_set,feature,importance
46,GB_PI,Set1,U.ratio,0.4281891554957527
46,GB_PI,Set1,Mw,0.03896613102381245
46,GB_PI,Set1,EpiD,0.1834260355979179
46,GB_PI,Set1,E.Dep,0.06733618986121072
46,GB_PI,Set1,ray.p,0.07152217208358191
46,GB_PI,Set1,j.angle,0.21056031593772412
46,GB_PI,Set2,U.ratio,0.16172773778641183
46,GB_PI,Set2,Mw,0.008626261526115545
46,GB_PI,Set2,EpiD,0.0315508059697608
46,GB_PI,Set2,E.Dep,0.004812383359905449
46,GB_PI,Set2,ray.p,0.01034280762976762
46,GB_PI,Set2,j.angle,0.11449123080643402
46,GB_PI,Set2,S.Lat,0.2588806189422673
46,GB_PI,Set2,S.Long,0.40956815397933727
46,GB_PI,Set3,U.ratio,0.2463512986913015
46,GB_PI,Set3,Mw,0.01170470240310999
46,GB_PI,Set3,EpiD,0.08475902222759389
46,GB_PI,Set3,E.Dep,0.02092634109244132
46,GB_PI,Set3,ray.p,0.02353070173611669
46,GB_PI,Set3,j.angle,0.15102262379359568
46,GB_PI,Set3,slope_500m,0.46170531005584087
46,GB_PI,Set4,U.ratio,0.17430281860728897
46,GB_PI,Set4,Mw,0.004547623381427329
46,GB_PI,Set4,EpiD,0.022193848190856517
46,GB_PI,Set4,E.Dep,0.0044643006415985
46,GB_PI,Set4,ray.p,0.0054747059489751535
46,GB_PI,Set4,j.angle,0.11257004931704291
46,GB_PI,Set4,S.Lat,0.1665079094190942
46,GB_PI,Set4,S.Long,0.36158918571257953
46,GB_PI,Set4,slope_500m,0.1483495587811368
