seed,model,feature_set,feature,importance
43,GB_PI,Set1,U.ratio,0.4301296836525828
43,GB_PI,Set1,Mw,0.0312992151632534
43,GB_PI,Set1,EpiD,0.18730765356386794
43,GB_PI,Set1,E.Dep,0.04813364901351659
43,GB_PI,Set1,ray.p,0.08419239976192722
43,GB_PI,Set1,j.angle,0.21893739884485203
43,GB_PI,Set2,U.ratio,0.1663545396338611
43,GB_PI,Set2,Mw,0.007174690843564342
43,GB_PI,Set2,EpiD,0.0333001142246237
43,GB_PI,Set2,E.Dep,0.004316451431027153
43,GB_PI,Set2,ray.p,0.0058220672394147235
43,GB_PI,Set2,j.angle,0.11335613816219647
43,GB_PI,Set2,S.Lat,0.2505026973857482
43,GB_PI,Set2,S.Long,0.4191733010795644
43,GB_PI,Set3,U.ratio,0.2735463095359026
43,GB_PI,Set3,Mw,0.007379152455513662
43,GB_PI,Set3,EpiD,0.0684967749182623
43,GB_PI,Set3,E.Dep,0.016833249398059375
43,GB_PI,Set3,ray.p,0.03618584342142524
43,GB_PI,Set3,j.angle,0.11703362615439986
43,GB_PI,Set3,slope_500m,0.4805250441164371
43,GB_PI,Set4,U.ratio,0.19353645866403513
43,GB_PI,Set4,Mw,0.004021277878035107
43,GB_PI,Set4,EpiD,0.023642058217182564
43,GB_PI,Set4,E.Dep,0.002367357677273053
43,GB_PI,Set4,ray.p,0.005481822387809407
43,GB_PI,Set4,j.angle,0.08661286012276147
43,GB_PI,Set4,S.Lat,0.1907405285094256
43,GB_PI,Set4,S.Long,0.3548425329795039
43,GB_PI,Set4,slope_500m,0.13875510356397383
